# Started at: 2021-02-21 05:42:20 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done '--sensor=/run/power Power uW' --output=/root/experiment3_out/Instance1/3/OPTIMAL_antipred.json.yaml.csv -- demos-sched -c /root/experiment3/Instance1/OPTIMAL_antipred.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,Power/uW,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.10903,29900,30300,30500,29500,30100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,5.7818e+06,66.6667,0,0,0,0,0
149.901,,,,,,,,,,,,,,65.73,60.34,,,,,,,,,,,,,,
995.232,31100,31500,30900,30100,30700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,6.174e+06,65.6566,53.6082,74.4898,72.7273,31.9588,38.3838
1994.85,31300,32800,31300,30500,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.3128e+06,58.9474,57.8431,80.8081,79,46.0784,49.4949
2995.54,31500,31900,31300,30500,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.8516e+06,78.5714,62.2449,81,75.7576,40.5941,50
3995.17,31700,32500,31900,31100,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.589e+06,62.8866,61,83,77.7778,47,51.5152
4815.66,,,,,,,,,,,,,23.324,,,,,,,,,,,,,,,,
4995.18,32100,32300,32100,30900,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.1642e+06,80.8081,61.6162,81.5534,77.2277,36.7347,50
5995.71,32100,33800,32100,31300,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.4336e+06,62.2449,63.2653,82.8283,76.7677,48.4848,52.5253
6995.38,32300,32800,32500,31500,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.3866e+06,81.6327,60.2041,82,78,38.1443,48.4848
7994.93,32500,33800,32500,31700,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.9826e+06,66.6667,62.3762,84,76,49,53
8995.7,32800,33400,32800,31700,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.4158e+06,80,65.3061,82.1782,81.1881,38,49
9995.52,33000,35000,33200,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.0594e+06,62.5,59.596,81.6327,72.7273,50.5051,52.5253
10255.4,,,,,,,,,,,,,,65.78,60.25,,,,,,,,,,,,,,
10995.4,33400,35000,33200,32500,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.8714e+06,82.8283,65.3061,84.3137,82,49,51
11982.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
11995.7,33400,35400,33800,32800,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.2438e+06,74,59.1837,79.798,72.7273,51,52.5253
12995,34000,35200,34000,32800,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.1938e+06,86.8687,62.6263,86.7347,82,47,49
13311.4,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
13923.4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
13995.7,34000,35800,34000,33400,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.1138e+06,74,65.6566,84,74,53.0612,53
14470.1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
14635.8,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
14885,,,,,,,,,,,,,23.335,,,,,,,,,,,,,,,,
14933.6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
14995.7,34400,35800,34400,33600,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.909e+06,84.6939,66,86.1386,82,46.5347,46.4646
15848.5,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
15960,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
15995.2,34400,35800,34400,33600,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.3434e+06,76.7677,68.6869,83.8384,73.7374,54.5455,54.5455
16424.6,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
16887.5,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
16995.7,34600,35200,34800,34000,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.6136e+06,82,63.6364,86,82,44,44.4444
17203.4,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
17287,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
17995.7,34800,36400,35000,34200,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.1952e+06,78.7879,69.697,85,74.2574,57.4257,57
