# Started at: 2021-02-19 18:51:54 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done '--sensor=/run/power Power uW' --output=/root/experiment3_out/Instance1/1/OPTIMAL_Eiko.json.yaml.csv -- demos-sched -c /root/experiment3/Instance1/OPTIMAL_Eiko.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,Power/uW,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.16554,30700,31100,30900,30100,30700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,5.7656e+06,50,0,0,0,0,0
116.472,,,,,,,,,,,,,,69.33,63.88,,,,,,,,,,,,,,
994.879,31700,33000,31700,30900,31500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.0424e+06,43.4343,36.7347,43.5644,45,53.5354,51.0204
1995.61,31900,33600,32300,31100,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.757e+06,38.2353,31.3725,32.3529,38.6139,73,65
2994.94,32500,33400,32300,31300,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.4894e+06,46.9388,42.4242,43.2692,49.4949,60.6061,56
3685.57,,,,,,,,,,,,,26.402,,,,,,,,,,,,,,,,
3995.11,32500,33200,32500,31700,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.4726e+06,37.1134,31.3131,33.0097,36.7347,71.5686,63
4994.94,32500,34200,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.2098e+06,51.5152,45.4545,44,52,59.596,58.2524
5994.95,32800,34400,33000,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.458e+06,35.3535,31.6832,33.0097,36,71.7172,61
6994.96,33000,34800,33400,32100,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.5376e+06,54.902,46.6019,43.5644,53.5354,60.2041,58.5859
7995.65,33000,34000,33400,32500,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.8248e+06,36.3636,32,30.6931,36,70.7071,61.3861
8994.97,33600,34600,33400,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.1696e+06,54.0816,46.9388,47.5248,55.102,62.6263,59.4059
9995.75,33400,34600,33800,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.5014e+06,31.5789,30.303,31.3725,31.6327,68.6869,59.4059
10240.8,,,,,,,,,,,,,,69.37,63.88,,,,,,,,,,,,,,
10995.9,33600,35800,34000,33000,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.4964e+06,57.5758,48,49.0385,57.1429,64.3564,63
11995,33600,34400,34000,32800,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.6544e+06,35,31,32.6733,32.3529,67.3469,57
12995,34400,35800,34600,33600,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,7.6346e+06,67,52,52.4752,60,67,64
13743.1,,,,,,,,,,,,,26.391,,,,,,,,,,,,,,,,
13995.7,33800,35000,34600,33200,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.0514e+06,36,31,29.2929,32,64.6465,55.8824
14146.4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
14811.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
14995.8,34800,36600,35000,33800,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.3126e+06,67,57.4257,58.2524,62,69,65.6863
15477.2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
15514.2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
15994.8,34400,35000,35000,33600,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,8.3548e+06,36.6337,29.5918,31,33.3333,66,55
16301.8,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
16806.6,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
