instance,solver,time,objective-reported,objective,length,metadata
IN_006.json-bap.out,BAP,177,1.3151180542859628,1.3151180542859628,84,"{""objective"": ""1.3151180542859628"", ""number_of_nodes"": ""2"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.11"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""1.255855"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_006.json-bap_pair.out,BAP_ON_PAIRS,124,1.3151180542859628,1.3151180542859628,84,"{""objective"": ""1.3151180542859628"", ""number_of_nodes"": ""2"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.255855"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
IN_006.json-bap_task.out,BAP_ON_TASKS,248,1.3151180542859628,1.3151180542859628,84,"{""objective"": ""1.3151180542859628"", ""number_of_nodes"": ""6"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.13"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.05"", ""master_relaxation"": ""1.255855"", ""patterns_generated_avg"": ""1.67"", ""optimal"": ""True""}"
IN_006.json-global-fixed2.out,ILP-Global2,1,1.315118054285963,1.3151180542859628,84,"{""objective"": ""1.315118054285963""}"
IN_006.json-global.out,ILP Solver (global):predictor (Python),3,1.3151180542859628,1.3151180542859628,84,"{""objective"": ""1.3151180542859628""}"
IN_007.json-bap-support.out,BAP_ON_SUPPORTS,4,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.00"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_007.json-bap.out,BAP,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_007.json-bap_pair.out,BAP_ON_PAIRS,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_007.json-bap_task.out,BAP_ON_TASKS,6,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_007.json-global-fixed2.out,ILP-Global2,1,inf,0.0,0,"{""objective"": ""inf""}"
IN_007.json-global.out,ILP Solver (global):predictor (Python),1,-1,0.0,0,"{""objective"": ""-1""}"
IN_008.json-bap-support.out,BAP_ON_SUPPORTS,61,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.535914"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_008.json-bap.out,BAP,108,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.535914"", ""patterns_generated_avg"": ""14.00"", ""optimal"": ""True""}"
IN_008.json-bap_pair.out,BAP_ON_PAIRS,125,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.08"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.535914"", ""patterns_generated_avg"": ""14.00"", ""optimal"": ""True""}"
IN_008.json-bap_task.out,BAP_ON_TASKS,153,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.09"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.535914"", ""patterns_generated_avg"": ""14.00"", ""optimal"": ""True""}"
IN_008.json-global-fixed2.out,ILP-Global2,7,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783""}"
IN_008.json-global.out,ILP Solver (global):predictor (Python),36,0.535913511811783,0.535913511811783,90,"{""objective"": ""0.535913511811783""}"
IN_009.json-bap-support.out,BAP_ON_SUPPORTS,391,1.7853614548172831,1.7853614548172831,83,"{""objective"": ""1.7853614548172831"", ""number_of_nodes"": ""12"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.18"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.08"", ""master_relaxation"": ""1.742877"", ""patterns_generated_avg"": ""1.67"", ""optimal"": ""True""}"
IN_009.json-bap.out,BAP,209,1.7853614548172831,1.7853614548172831,83,"{""objective"": ""1.7853614548172831"", ""number_of_nodes"": ""12"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.08"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.06"", ""master_relaxation"": ""1.742877"", ""patterns_generated_avg"": ""0.92"", ""optimal"": ""True""}"
IN_009.json-bap_pair.out,BAP_ON_PAIRS,367,1.7853614548172831,1.7853614548172831,83,"{""objective"": ""1.7853614548172831"", ""number_of_nodes"": ""17"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.14"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.09"", ""master_relaxation"": ""1.742877"", ""patterns_generated_avg"": ""1.00"", ""optimal"": ""True""}"
IN_009.json-bap_task.out,BAP_ON_TASKS,405,1.7853614548172831,1.7853614548172831,83,"{""objective"": ""1.7853614548172831"", ""number_of_nodes"": ""10"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.07"", ""time_sub_solving"": ""0.23"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""1.742877"", ""patterns_generated_avg"": ""2.20"", ""optimal"": ""True""}"
IN_009.json-global-fixed2.out,ILP-Global2,2,1.7853614548172834,1.7853614548172831,83,"{""objective"": ""1.7853614548172834""}"
IN_009.json-global.out,ILP Solver (global):predictor (Python),19,1.785361454817283,1.7853614548172831,83,"{""objective"": ""1.785361454817283""}"
IN_010.json-bap-support.out,BAP_ON_SUPPORTS,42,1.085375714706822,1.085375714706822,70,"{""objective"": ""1.085375714706822"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.085376"", ""patterns_generated_avg"": ""9.00"", ""optimal"": ""True""}"
IN_010.json-bap.out,BAP,50,1.085375714706822,1.085375714706822,70,"{""objective"": ""1.085375714706822"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.085376"", ""patterns_generated_avg"": ""10.00"", ""optimal"": ""True""}"
IN_010.json-bap_pair.out,BAP_ON_PAIRS,41,1.085375714706822,1.085375714706822,70,"{""objective"": ""1.085375714706822"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.085376"", ""patterns_generated_avg"": ""10.00"", ""optimal"": ""True""}"
IN_010.json-bap_task.out,BAP_ON_TASKS,46,1.085375714706822,1.085375714706822,70,"{""objective"": ""1.085375714706822"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.085376"", ""patterns_generated_avg"": ""10.00"", ""optimal"": ""True""}"
IN_010.json-global-fixed2.out,ILP-Global2,2,1.085375714706822,1.085375714706822,70,"{""objective"": ""1.085375714706822""}"
IN_010.json-global.out,ILP Solver (global):predictor (Python),13,1.0853757147068213,1.085375714706822,70,"{""objective"": ""1.0853757147068213""}"
IN_011.json-bap-support.out,BAP_ON_SUPPORTS,71,0.6772918791516245,0.6772918791516245,109,"{""objective"": ""0.6772918791516245"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.677292"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_011.json-bap.out,BAP,57,0.6772918791516245,0.6772918791516245,109,"{""objective"": ""0.6772918791516245"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.00"", ""master_relaxation"": ""0.677292"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_011.json-bap_pair.out,BAP_ON_PAIRS,59,0.6772918791516245,0.6772918791516245,109,"{""objective"": ""0.6772918791516245"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.00"", ""master_relaxation"": ""0.677292"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_011.json-bap_task.out,BAP_ON_TASKS,83,0.6772918791516245,0.6772918791516245,109,"{""objective"": ""0.6772918791516245"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.00"", ""master_relaxation"": ""0.677292"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_011.json-global-fixed2.out,ILP-Global2,8,0.6772918791516246,0.6772918791516245,109,"{""objective"": ""0.6772918791516246""}"
IN_011.json-global.out,ILP Solver (global):predictor (Python),60,0.6772918791516244,0.6772918791516245,109,"{""objective"": ""0.6772918791516244""}"
IN_012.json-bap-support.out,BAP_ON_SUPPORTS,213,2.034822561844992,2.034822561844992,54,"{""objective"": ""2.034822561844992"", ""number_of_nodes"": ""6"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.10"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.05"", ""master_relaxation"": ""1.938847"", ""patterns_generated_avg"": ""2.83"", ""optimal"": ""True""}"
IN_012.json-bap.out,BAP,152,2.034822561844992,2.034822561844992,54,"{""objective"": ""2.034822561844992"", ""number_of_nodes"": ""5"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.06"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""1.938847"", ""patterns_generated_avg"": ""2.00"", ""optimal"": ""True""}"
IN_012.json-bap_pair.out,BAP_ON_PAIRS,197,2.034822561844992,2.034822561844992,54,"{""objective"": ""2.034822561844992"", ""number_of_nodes"": ""5"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.10"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""1.938847"", ""patterns_generated_avg"": ""3.00"", ""optimal"": ""True""}"
IN_012.json-bap_task.out,BAP_ON_TASKS,168,2.034822561844992,2.034822561844992,54,"{""objective"": ""2.034822561844992"", ""number_of_nodes"": ""6"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.08"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""1.938847"", ""patterns_generated_avg"": ""1.83"", ""optimal"": ""True""}"
IN_012.json-global-fixed2.out,ILP-Global2,1,2.0348225618449924,2.034822561844992,54,"{""objective"": ""2.0348225618449924""}"
IN_012.json-global.out,ILP Solver (global):predictor (Python),2,2.034822561844992,2.034822561844992,54,"{""objective"": ""2.034822561844992""}"
IN_013.json-bap-support.out,BAP_ON_SUPPORTS,45,0.39467038919203545,0.39467038919203545,123,"{""objective"": ""0.39467038919203545"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.394670"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_013.json-bap.out,BAP,44,0.39467038919203545,0.39467038919203545,123,"{""objective"": ""0.39467038919203545"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.394670"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_013.json-bap_pair.out,BAP_ON_PAIRS,61,0.39467038919203545,0.39467038919203545,123,"{""objective"": ""0.39467038919203545"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.394670"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_013.json-bap_task.out,BAP_ON_TASKS,49,0.39467038919203545,0.39467038919203545,123,"{""objective"": ""0.39467038919203545"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.394670"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_013.json-global-fixed2.out,ILP-Global2,5,0.3946703891920355,0.39467038919203545,123,"{""objective"": ""0.3946703891920355""}"
IN_013.json-global.out,ILP Solver (global):predictor (Python),24,0.39467038919203534,0.3946703891920355,123,"{""objective"": ""0.39467038919203534""}"
IN_014.json-bap-support.out,BAP_ON_SUPPORTS,311,0.7815921445048624,0.7815921445048624,68,"{""objective"": ""0.7815921445048624"", ""number_of_nodes"": ""7"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.17"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""0.781368"", ""patterns_generated_avg"": ""3.86"", ""optimal"": ""True""}"
IN_014.json-bap.out,BAP,98,0.7815921445048624,0.7815921445048624,68,"{""objective"": ""0.7815921445048624"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.781368"", ""patterns_generated_avg"": ""4.67"", ""optimal"": ""True""}"
IN_014.json-bap_pair.out,BAP_ON_PAIRS,148,0.7815921445048624,0.7815921445048624,68,"{""objective"": ""0.7815921445048624"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.781368"", ""patterns_generated_avg"": ""4.67"", ""optimal"": ""True""}"
IN_014.json-bap_task.out,BAP_ON_TASKS,439,0.7815921445048624,0.7815921445048624,68,"{""objective"": ""0.7815921445048624"", ""number_of_nodes"": ""11"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.08"", ""time_sub_solving"": ""0.24"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""0.781368"", ""patterns_generated_avg"": ""3.09"", ""optimal"": ""True""}"
IN_014.json-global-fixed2.out,ILP-Global2,6,0.7815921445048624,0.7815921445048624,68,"{""objective"": ""0.7815921445048624""}"
IN_014.json-global.out,ILP Solver (global):predictor (Python),58,0.7815921445048623,0.7815921445048624,68,"{""objective"": ""0.7815921445048623""}"
IN_015.json-bap-support.out,BAP_ON_SUPPORTS,471,1.2574274294380232,1.2574274294380232,145,"{""objective"": ""1.2574274294380232"", ""number_of_nodes"": ""13"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.26"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.06"", ""master_relaxation"": ""1.076785"", ""patterns_generated_avg"": ""2.62"", ""optimal"": ""True""}"
IN_015.json-bap.out,BAP,346,1.2574274294380232,1.2574274294380232,145,"{""objective"": ""1.2574274294380232"", ""number_of_nodes"": ""7"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.20"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.06"", ""master_relaxation"": ""1.076785"", ""patterns_generated_avg"": ""3.14"", ""optimal"": ""True""}"
IN_015.json-bap_pair.out,BAP_ON_PAIRS,443,1.2574274294380232,1.2574274294380232,145,"{""objective"": ""1.2574274294380232"", ""number_of_nodes"": ""10"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.24"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.08"", ""master_relaxation"": ""1.076785"", ""patterns_generated_avg"": ""2.40"", ""optimal"": ""True""}"
