instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap.out,BAP,22203,0.4684633832879473,0.4684633832879473,222,"{""objective"": ""0.4684633832879473"", ""number_of_nodes"": ""95"", ""time_masters_init"": ""0.45"", ""time_masters_solving"": ""0.13"", ""time_sub_init"": ""1.58"", ""time_sub_solving"": ""15.27"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.02"", ""time_recovery"": ""4.09"", ""master_relaxation"": ""0.465646"", ""patterns_generated_avg"": ""3.15"", ""optimal"": ""False""}"
IN_000.json-bap_pair.out,BAP_ON_PAIRS,7475,0.4684633832879473,0.4684633832879473,222,"{""objective"": ""0.4684633832879473"", ""number_of_nodes"": ""33"", ""time_masters_init"": ""0.16"", ""time_masters_solving"": ""0.05"", ""time_sub_init"": ""0.57"", ""time_sub_solving"": ""5.58"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.75"", ""master_relaxation"": ""0.465646"", ""patterns_generated_avg"": ""4.97"", ""optimal"": ""True""}"
IN_000.json-bap_task.out,BAP_ON_TASKS,11322,0.4684633832879473,0.4684633832879473,222,"{""objective"": ""0.4684633832879473"", ""number_of_nodes"": ""43"", ""time_masters_init"": ""0.29"", ""time_masters_solving"": ""0.10"", ""time_sub_init"": ""0.78"", ""time_sub_solving"": ""9.19"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.57"", ""master_relaxation"": ""0.465646"", ""patterns_generated_avg"": ""5.51"", ""optimal"": ""True""}"
IN_000.json-global.out,ILP Solver (global):predictor (Python),886,0.4684633832879459,0.4684633832879473,222,"{""objective"": ""0.4684633832879459""}"
IN_001.json-bap.out,BAP,618,0.35148138078384183,0.35148138078384183,600,"{""objective"": ""0.35148138078384183"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.09"", ""time_sub_solving"": ""0.45"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""0.351481"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-bap_pair.out,BAP_ON_PAIRS,590,0.35148138078384183,0.35148138078384183,600,"{""objective"": ""0.35148138078384183"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.08"", ""time_sub_solving"": ""0.44"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""0.351481"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-bap_task.out,BAP_ON_TASKS,492,0.35148138078384183,0.35148138078384183,600,"{""objective"": ""0.35148138078384183"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.35"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""0.351481"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-global.out,ILP Solver (global):predictor (Python),3388,0.3514813807838414,0.35148138078384183,600,"{""objective"": ""0.3514813807838414""}"
IN_002.json-bap.out,BAP,2552,1.236569727209233,1.236569727209233,194,"{""objective"": ""1.236569727209233"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.06"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.26"", ""time_sub_solving"": ""2.14"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""1.236570"", ""patterns_generated_avg"": ""61.00"", ""optimal"": ""True""}"
IN_002.json-bap_pair.out,BAP_ON_PAIRS,1930,1.236569727209233,1.236569727209233,194,"{""objective"": ""1.236569727209233"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.05"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.20"", ""time_sub_solving"": ""1.61"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.236570"", ""patterns_generated_avg"": ""61.00"", ""optimal"": ""True""}"
